"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\SimFlow_Fuji_RACE.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","6:11:50 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2781.967","s"
"Duration","2781.967","s",,"Start Distance","0","ft"
"Range","Lap 17 (selection)",,,"End Distance","365562","ft"
"Beacon Markers","211.810 319.293 440.367 543.706 650.485 752.948 856.157 958.253 1060.940 1164.776 1267.015 1368.946 1470.900 1572.927 1675.424 1777.263 1879.471 1980.708 2082.033 2190.579 2327.499 2429.881 2531.375 2632.901 2735.376 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"0.000","0.17","-0.01"
"0.020","0.23","-0.02"
"0.040","0.27","-0.02"
"0.060","0.27","-0.02"
"0.080","0.26","-0.02"
"0.100","0.23","-0.01"
"0.120","0.22","-0.01"
"0.140","0.22","-0.02"
"0.160","0.23","-0.02"
"0.180","0.25","-0.02"
"0.200","0.26","-0.01"
"0.220","0.26","-0.01"
"0.240","0.25","-0.01"
"0.260","0.24","-0.01"
"0.280","0.23","-0.01"
"0.300","0.23","-0.01"
"0.320","0.23","-0.01"
"0.340","0.24","-0.00"
"0.360","0.24","-0.00"
"0.380","0.25","-0.01"
"0.400","0.25","-0.01"
"0.420","0.25","-0.01"
"0.440","0.25","-0.01"
"0.460","0.25","-0.00"
"0.480","0.24","-0.00"
"0.500","0.24","-0.00"
"0.520","0.24","-0.00"
"0.540","0.24","-0.00"
"0.560","0.24","-0.00"
"0.580","0.24","-0.00"
"0.600","0.24","-0.00"
"0.620","0.25","-0.00"
"0.640","0.25","-0.00"
"0.660","0.25","-0.00"
"0.680","0.25","-0.00"
"0.700","0.25","-0.00"
"0.720","0.24","-0.00"
"0.740","0.24","-0.00"
"0.760","0.24","-0.00"
"0.780","0.24","-0.00"
"0.800","0.24","-0.00"
"0.820","0.24","-0.00"
"0.840","0.24","-0.00"
"0.860","0.24","-0.00"
"0.880","0.24","-0.00"
"0.900","0.24","-0.00"
"0.920","0.24","-0.00"
"0.940","0.24","-0.00"
"0.960","0.24","-0.00"
"0.980","0.24","-0.00"
"1.000","0.24","-0.00"
"1.020","0.24","-0.00"
"1.040","0.24","-0.00"
"1.060","0.24","-0.00"
"1.080","0.24","-0.00"
"1.100","0.24","-0.00"
"1.120","0.24","-0.00"
"1.140","0.24","-0.00"
"1.160","0.24","-0.00"
"1.180","0.24","-0.00"
"1.200","0.24","-0.00"
"1.220","0.24","-0.00"
"1.240","0.24","-0.00"
"1.260","0.24","-0.00"
"1.280","0.24","-0.00"
"1.300","0.24","-0.00"
"1.320","0.24","-0.00"
"1.340","0.24","-0.00"
"1.360","0.24","-0.00"
"1.380","0.24","-0.00"
"1.400","0.24","-0.00"
"1.420","0.24","-0.00"
"1.440","0.24","-0.00"
"1.460","0.24","-0.00"
"1.480","0.24","-0.00"
"1.500","0.24","-0.00"
"1.520","0.24","-0.00"
"1.540","0.24","-0.00"
"1.560","0.24","-0.00"
"1.580","0.24","-0.00"
"1.600","0.24","-0.00"
"1.620","0.24","-0.00"
"1.640","0.24","-0.00"
"1.660","0.24","-0.00"
"1.680","0.24","-0.00"
"1.700","0.24","-0.00"
"1.720","0.24","-0.00"
"1.740","0.24","-0.00"
"1.760","0.24","-0.00"
"1.780","0.24","-0.00"
"1.800","0.24","-0.00"
"1.820","0.24","-0.00"
"1.840","0.24","-0.00"
"1.860","0.24","-0.00"
"1.880","0.24","-0.00"
"1.900","0.24","-0.00"
"1.920","0.24","-0.00"
"1.940","0.24","-0.00"
"1.960","0.24","-0.00"
"1.980","0.24","-0.00"
"2.000","0.24","-0.00"
"2.020","0.24","-0.00"
"2.040","0.24","-0.00"
"2.060","0.24","-0.00"
"2.080","0.24","-0.00"
"2.100","0.24","-0.00"
"2.120","0.24","-0.00"
"2.140","0.24","-0.00"
"2.160","0.24","-0.00"
"2.180","0.24","-0.00"
"2.200","0.24","-0.00"
"2.220","0.24","-0.00"
"2.240","0.24","-0.00"
"2.260","0.24","-0.00"
"2.280","0.24","-0.00"
"2.300","0.24","-0.00"
"2.320","0.24","-0.00"
"2.340","0.24","-0.00"
"2.360","0.24","-0.00"
"2.380","0.24","-0.00"
"2.400","0.24","-0.00"
"2.420","0.24","-0.00"
"2.440","0.24","-0.00"
"2.460","0.24","-0.00"
"2.480","0.24","-0.00"
"2.500","0.24","-0.00"
"2.520","0.24","-0.00"
"2.540","0.24","-0.00"
"2.560","0.24","-0.00"
"2.580","0.24","-0.00"
"2.600","0.24","-0.00"
"2.620","0.24","-0.00"
"2.640","0.24","-0.00"
"2.660","0.24","-0.00"
"2.680","0.24","-0.00"
"2.700","0.24","-0.00"
"2.720","0.24","-0.00"
"2.740","0.24","-0.00"
"2.760","0.24","-0.00"
"2.780","0.24","-0.00"
"2.800","0.24","-0.00"
"2.820","0.24","-0.00"
"2.840","0.24","-0.00"
"2.860","0.24","-0.00"
"2.880","0.24","-0.00"
"2.900","0.24","-0.00"
"2.920","0.24","-0.00"
"2.940","0.24","-0.00"
"2.960","0.24","-0.00"
"2.980","0.24","-0.00"
"3.000","0.24","-0.00"
"3.020","0.24","-0.00"
"3.040","0.24","-0.00"
"3.060","0.24","-0.00"
"3.080","0.24","-0.00"
"3.100","0.24","-0.00"
"3.120","0.24","-0.00"
"3.140","0.24","-0.00"
"3.160","0.24","-0.00"
"3.180","0.24","-0.00"
"3.200","0.24","-0.00"
"3.220","0.24","-0.00"
"3.240","0.24","-0.00"
"3.260","0.24","-0.00"
"3.280","0.24","-0.00"
"3.300","0.24","-0.00"
"3.320","0.24","-0.00"
"3.340","0.24","-0.00"
"3.360","0.24","-0.00"
"3.380","0.24","-0.00"
"3.400","0.24","-0.00"
"3.420","0.24","-0.00"
"3.440","0.24","-0.00"
"3.460","0.24","-0.00"
"3.480","0.24","-0.00"
"3.500","0.24","-0.00"
"3.520","0.24","-0.00"
"3.540","0.24","-0.00"
"3.560","0.24","-0.00"
"3.580","0.24","-0.00"
"3.600","0.24","-0.00"
"3.620","0.24","-0.00"
"3.640","0.24","-0.00"
"3.660","0.24","-0.00"
"3.680","0.24","-0.00"
"3.700","0.24","-0.00"
"3.720","0.24","-0.00"
"3.740","0.24","-0.00"
"3.760","0.24","-0.00"
"3.780","0.24","-0.00"
"3.800","0.24","-0.00"
"3.820","0.24","-0.00"
"3.840","0.24","-0.00"
"3.860","0.24","-0.00"
"3.880","0.24","-0.00"
"3.900","0.24","-0.00"
"3.920","0.24","-0.00"
"3.940","0.24","-0.00"
"3.960","0.24","-0.00"
"3.980","0.24","-0.00"
"4.000","0.24","-0.00"
"4.020","0.24","-0.00"
"4.040","0.24","-0.00"
"4.060","0.24","-0.00"
"4.080","0.24","-0.00"
"4.100","0.24","-0.00"
"4.120","0.24","-0.00"
"4.140","0.24","-0.00"
"4.160","0.24","-0.00"
"4.180","0.24","-0.00"
"4.200","0.24","-0.00"
"4.220","0.24","-0.00"
"4.240","0.24","-0.00"
"4.260","0.24","-0.00"
"4.280","0.24","-0.00"
"4.300","0.24","-0.00"
"4.320","0.24","-0.00"
"4.340","0.24","-0.00"
"4.360","0.24","-0.00"
"4.380","0.24","-0.00"
"4.400","0.24","-0.00"
"4.420","0.24","-0.00"
"4.440","0.24","-0.00"
"4.460","0.24","-0.00"
"4.480","0.24","-0.00"
"4.500","0.24","-0.00"
"4.520","0.24","-0.00"
"4.540","0.24","-0.00"
"4.560","0.24","-0.00"
"4.580","0.24","-0.00"
"4.600","0.24","-0.00"
"4.620","0.24","-0.00"
"4.640","0.24","-0.00"
"4.660","0.24","-0.00"
"4.680","0.24","-0.00"
"4.700","0.24","-0.00"
"4.720","0.24","-0.00"
"4.740","0.24","-0.00"
"4.760","0.24","-0.00"
"4.780","0.24","-0.00"
"4.800","0.24","-0.00"
"4.820","0.24","-0.00"
"4.840","0.24","-0.00"
"4.860","0.24","-0.00"
"4.880","0.24","-0.00"
"4.900","0.24","-0.00"
"4.920","0.24","-0.00"
"4.940","0.24","-0.00"
"4.960","0.24","-0.00"
"4.980","0.24","-0.00"
"5.000","0.24","-0.00"
"5.020","0.24","-0.00"
"5.040","0.24","-0.00"
"5.060","0.24","-0.00"
"5.080","0.24","-0.00"
"5.100","0.24","-0.00"
"5.120","0.24","-0.00"
"5.140","0.24","-0.00"
"5.160","0.24","-0.00"
"5.180","0.24","-0.00"
"5.200","0.24","-0.00"
"5.220","0.24","-0.00"
"5.240","0.24","-0.00"
"5.260","0.24","-0.00"
"5.280","0.24","-0.00"
"5.300","0.24","-0.00"
"5.320","0.24","-0.00"
"5.340","0.24","-0.00"
"5.360","0.24","-0.00"
"5.380","0.24","-0.00"
"5.400","0.24","-0.00"
"5.420","0.24","-0.00"
"5.440","0.24","-0.00"
"5.460","0.24","-0.00"
"5.480","0.24","-0.00"
"5.500","0.24","-0.00"
"5.520","0.24","-0.00"
"5.540","0.24","-0.00"
"5.560","0.24","-0.00"
"5.580","0.24","-0.00"
"5.600","0.24","-0.00"
"5.620","0.24","-0.00"
"5.640","0.24","-0.00"
"5.660","0.24","-0.00"
"5.680","0.24","-0.00"
"5.700","0.24","-0.00"
"5.720","0.24","-0.00"
"5.740","0.24","-0.00"
"5.760","0.24","-0.00"
"5.780","0.24","-0.00"
"5.800","0.24","-0.00"
"5.820","0.24","-0.00"
"5.840","0.24","-0.00"
"5.860","0.24","-0.00"
"5.880","0.24","-0.00"
"5.900","0.24","-0.00"
"5.920","0.24","-0.00"
"5.940","0.24","-0.00"
"5.960","0.24","-0.00"
"5.980","0.24","-0.00"
"6.000","0.24","-0.00"
"6.020","0.24","-0.00"
"6.040","0.24","-0.00"
"6.060","0.24","-0.00"
"6.080","0.24","-0.00"
"6.100","0.24","-0.00"
"6.120","0.24","-0.00"
"6.140","0.24","-0.00"
"6.160","0.24","-0.00"
"6.180","0.24","-0.00"
"6.200","0.24","-0.00"
"6.220","0.24","-0.00"
"6.240","0.24","-0.00"
"6.260","0.24","-0.00"
"6.280","0.24","-0.00"
"6.300","0.24","-0.00"
"6.320","0.24","-0.00"
"6.340","0.24","-0.00"
"6.360","0.24","-0.00"
"6.380","0.24","-0.00"
"6.400","0.24","-0.00"
"6.420","0.24","-0.00"
"6.440","0.24","-0.00"
"6.460","0.24","-0.00"
"6.480","0.24","-0.00"
"6.500","0.24","-0.00"
"6.520","0.24","-0.00"
"6.540","0.24","-0.00"
"6.560","0.24","-0.00"
"6.580","0.24","-0.00"
"6.600","0.24","-0.00"
"6.620","0.24","-0.00"
"6.640","0.24","-0.00"
"6.660","0.24","-0.00"
"6.680","0.24","-0.00"
"6.700","0.24","-0.00"
"6.720","0.24","-0.00"
"6.740","0.24","-0.00"
"6.760","0.24","-0.00"
"6.780","0.24","-0.00"
"6.800","0.24","-0.00"
"6.820","0.24","-0.00"
"6.840","0.24","-0.00"
"6.860","0.24","-0.00"
"6.880","0.24","-0.00"
"6.900","0.24","-0.00"
"6.920","0.24","-0.00"
"6.940","0.24","-0.00"
"6.960","0.24","-0.00"
"6.980","0.24","-0.00"
"7.000","0.24","-0.00"
"7.020","0.24","-0.00"
"7.040","0.24","-0.00"
"7.060","0.24","-0.00"
"7.080","0.24","-0.00"
"7.100","0.24","-0.00"
"7.120","0.24","-0.00"
"7.140","0.24","-0.00"
"7.160","0.24","-0.00"
"7.180","0.24","-0.00"
"7.200","0.24","-0.00"
"7.220","0.24","-0.00"
"7.240","0.24","-0.00"
"7.260","0.24","-0.00"
"7.280","0.24","-0.00"
"7.300","0.24","-0.00"
"7.320","0.24","-0.00"
"7.340","0.24","-0.00"
"7.360","0.24","-0.00"
"7.380","0.24","-0.00"
"7.400","0.24","-0.00"
"7.420","0.24","-0.00"
"7.440","0.24","-0.00"
"7.460","0.24","-0.00"
"7.480","0.24","-0.00"
"7.500","0.24","-0.00"
"7.520","0.24","-0.00"
"7.540","0.24","-0.00"
"7.560","0.24","-0.00"
"7.580","0.24","-0.00"
"7.600","0.24","-0.00"
"7.620","0.24","-0.00"
"7.640","0.24","-0.00"
"7.660","0.24","-0.00"
"7.680","0.24","-0.00"
"7.700","0.24","-0.00"
"7.720","0.24","-0.00"
"7.740","0.24","-0.00"
"7.760","0.24","-0.00"
"7.780","0.24","-0.00"
"7.800","0.24","-0.00"
"7.820","0.24","-0.00"
"7.840","0.24","-0.00"
"7.860","0.24","-0.00"
"7.880","0.24","-0.00"
"7.900","0.24","-0.00"
"7.920","0.24","-0.00"
"7.940","0.24","-0.00"
"7.960","0.24","-0.00"
"7.980","0.24","-0.00"
"8.000","0.24","-0.00"
"8.020","0.24","-0.00"
"8.040","0.24","-0.00"
"8.060","0.24","-0.00"
"8.080","0.24","-0.00"
"8.100","0.24","-0.00"
"8.120","0.24","-0.00"
"8.140","0.24","-0.00"
"8.160","0.24","-0.00"
"8.180","0.24","-0.00"
"8.200","0.24","-0.00"
"8.220","0.24","-0.00"
"8.240","0.24","-0.00"
"8.260","0.24","-0.00"
"8.280","0.24","-0.00"
"8.300","0.24","-0.00"
"8.320","0.24","-0.00"
"8.340","0.24","-0.00"
"8.360","0.24","-0.00"
"8.380","0.24","-0.00"
"8.400","0.24","-0.00"
"8.420","0.24","-0.00"
"8.440","0.24","-0.00"
"8.460","0.24","-0.00"
"8.480","0.24","-0.00"
"8.500","0.24","-0.00"
"8.520","0.24","-0.00"
"8.540","0.24","-0.00"
"8.560","0.24","-0.00"
"8.580","0.24","-0.00"
"8.600","0.24","-0.00"
"8.620","0.24","-0.00"
"8.640","0.24","-0.00"
"8.660","0.24","-0.00"
"8.680","0.24","-0.00"
"8.700","0.24","-0.00"
"8.720","0.24","-0.00"
"8.740","0.24","-0.00"
"8.760","0.24","-0.00"
"8.780","0.24","-0.00"
"8.800","0.24","-0.00"
"8.820","0.24","-0.00"
"8.840","0.24","-0.00"
"8.860","0.24","-0.00"
"8.880","0.24","-0.00"
"8.900","0.24","-0.00"
"8.920","0.24","-0.00"
"8.940","0.24","-0.00"
"8.960","0.24","-0.00"
"8.980","0.24","-0.00"
"9.000","0.24","-0.00"
"9.020","0.24","-0.00"
"9.040","0.24","-0.00"
"9.060","0.24","-0.00"
"9.080","0.24","-0.00"
"9.100","0.24","-0.00"
"9.120","0.24","-0.00"
"9.140","0.24","-0.00"
"9.160","0.24","-0.00"
"9.180","0.24","-0.00"
"9.200","0.24","-0.00"
"9.220","0.24","-0.00"
"9.240","0.24","-0.00"
"9.260","0.24","-0.00"
"9.280","0.24","-0.00"
"9.300","0.24","-0.00"
"9.320","0.24","-0.00"
"9.340","0.24","-0.00"
"9.360","0.24","-0.00"
"9.380","0.24","-0.00"
"9.400","0.24","-0.00"
"9.420","0.24","-0.00"
"9.440","0.24","-0.00"
"9.460","0.24","-0.00"
"9.480","0.24","-0.00"
"9.500","0.24","-0.00"
"9.520","0.24","-0.00"
"9.540","0.24","-0.00"
"9.560","0.24","-0.00"
"9.580","0.24","-0.00"
"9.600","0.24","-0.00"
"9.620","0.24","-0.00"
"9.640","0.24","-0.00"
"9.660","0.24","-0.00"
"9.680","0.24","-0.00"
"9.700","0.24","-0.00"
"9.720","0.24","-0.00"
"9.740","0.24","-0.00"
"9.760","0.24","-0.00"
"9.780","0.24","-0.00"
"9.800","0.24","-0.00"
"9.820","0.24","-0.00"
"9.840","0.24","-0.00"
"9.860","0.24","-0.00"
"9.880","0.24","-0.00"
"9.900","0.24","-0.00"
"9.920","0.24","-0.00"
"9.940","0.24","-0.00"
"9.960","0.24","-0.00"
"9.980","0.24","-0.00"
"10.000","0.24","-0.00"
"10.020","0.24","-0.00"
"10.040","0.24","-0.00"
"10.060","0.24","-0.00"
"10.080","0.24","-0.00"
"10.100","0.24","-0.00"
"10.120","0.24","-0.00"
"10.140","0.24","-0.00"
"10.160","0.24","-0.00"
"10.180","0.24","-0.00"
"10.200","0.24","-0.00"
"10.220","0.24","-0.00"
"10.240","0.24","-0.00"
"10.260","0.24","-0.00"
"10.280","0.24","-0.00"
"10.300","0.24","-0.00"
"10.320","0.24","-0.00"
"10.340","0.24","-0.00"
"10.360","0.24","-0.00"
"10.380","0.24","-0.00"
"10.400","0.24","-0.00"
"10.420","0.24","-0.00"
"10.440","0.24","-0.00"
"10.460","0.24","-0.00"
"10.480","0.24","-0.00"
"10.500","0.24","-0.00"
"10.520","0.24","-0.00"
"10.540","0.24","-0.00"
"10.560","0.24","-0.00"
"10.580","0.24","-0.00"
"10.600","0.24","-0.00"
"10.620","0.24","-0.00"
"10.640","0.24","-0.00"
"10.660","0.24","-0.00"
"10.680","0.24","-0.00"
"10.700","0.24","-0.00"
"10.720","0.24","-0.00"
"10.740","0.24","-0.00"
"10.760","0.24","-0.00"
"10.780","0.24","-0.00"
"10.800","0.24","-0.00"
"10.820","0.24","-0.00"
"10.840","0.24","-0.00"
"10.860","0.24","-0.00"
"10.880","0.24","-0.00"
"10.900","0.24","-0.00"
"10.920","0.24","-0.00"
"10.940","0.24","-0.00"
"10.960","0.24","-0.00"
"10.980","0.24","-0.00"
"11.000","0.24","-0.00"
"11.020","0.24","-0.00"
"11.040","0.24","-0.00"
"11.060","0.24","-0.00"
"11.080","0.24","-0.00"
"11.100","0.24","-0.00"
"11.120","0.24","-0.00"
"11.140","0.24","-0.00"
"11.160","0.24","-0.00"
"11.180","0.24","-0.00"
"11.200","0.24","-0.00"
"11.220","0.24","-0.00"
"11.240","0.24","-0.00"
"11.260","0.24","-0.00"
"11.280","0.24","-0.00"
"11.300","0.24","-0.00"
"11.320","0.24","-0.00"
"11.340","0.24","-0.00"
"11.360","0.24","-0.00"
"11.380","0.24","-0.00"
"11.400","0.24","-0.00"
"11.420","0.24","-0.00"
"11.440","0.24","-0.00"
"11.460","0.24","-0.00"
"11.480","0.24","-0.00"
"11.500","0.24","-0.00"
"11.520","0.24","-0.00"
"11.540","0.24","-0.00"
"11.560","0.24","-0.00"
"11.580","0.24","-0.00"
"11.600","0.24","-0.00"
"11.620","0.24","-0.00"
"11.640","0.24","-0.00"
"11.660","0.24","-0.00"
"11.680","0.24","-0.00"
"11.700","0.24","-0.00"
"11.720","0.24","-0.00"
"11.740","0.24","-0.00"
"11.760","0.24","-0.00"
"11.780","0.24","-0.00"
"11.800","0.24","-0.00"
"11.820","0.24","-0.00"
"11.840","0.24","-0.00"
"11.860","0.24","-0.00"
"11.880","0.24","-0.00"
"11.900","0.24","-0.00"
"11.920","0.24","-0.00"
"11.940","0.24","-0.00"
"11.960","0.24","-0.00"
"11.980","0.24","-0.00"
"12.000","0.24","-0.00"
"12.020","0.24","-0.00"
"12.040","0.24","-0.00"
"12.060","0.24","-0.00"
"12.080","0.24","-0.00"
"12.100","0.24","-0.00"
"12.120","0.24","-0.00"
"12.140","0.24","-0.00"
"12.160","0.24","-0.00"
"12.180","0.24","-0.00"
"12.200","0.24","-0.00"
"12.220","0.24","-0.00"
"12.240","0.24","-0.00"
"12.260","0.24","-0.00"
"12.280","0.24","-0.00"
"12.300","0.24","-0.00"
"12.320","0.24","-0.00"
"12.340","0.24","-0.00"
"12.360","0.24","-0.00"
"12.380","0.24","-0.00"
"12.400","0.24","-0.00"
"12.420","0.24","-0.00"
"12.440","0.24","-0.00"
"12.460","0.24","-0.00"
"12.480","0.24","-0.00"
"12.500","0.24","-0.00"
"12.520","0.24","-0.00"
"12.540","0.24","-0.00"
"12.560","0.24","-0.00"
"12.580","0.24","-0.00"
"12.600","0.24","-0.00"
"12.620","0.24","-0.00"
"12.640","0.24","-0.00"
"12.660","0.24","-0.00"
"12.680","0.24","-0.00"
"12.700","0.24","-0.00"
"12.720","0.24","-0.00"
"12.740","0.24","-0.00"
"12.760","0.24","-0.00"
"12.780","0.24","-0.00"
"12.800","0.24","-0.00"
"12.820","0.24","-0.00"
"12.840","0.24","-0.00"
"12.860","0.24","-0.00"
"12.880","0.24","-0.00"
"12.900","0.24","-0.00"
"12.920","0.24","-0.00"
"12.940","0.24","-0.00"
"12.960","0.24","-0.00"
"12.980","0.24","-0.00"
"13.000","0.24","-0.00"
"13.020","0.24","-0.00"
"13.040","0.24","-0.00"
"13.060","0.24","-0.00"
"13.080","0.24","-0.00"
"13.100","0.24","-0.00"
"13.120","0.24","-0.00"
"13.140","0.24","-0.00"
"13.160","0.24","-0.00"
"13.180","0.24","-0.00"
"13.200","0.24","-0.00"
"13.220","0.24","-0.00"
"13.240","0.24","-0.00"
"13.260","0.24","-0.00"
"13.280","0.24","-0.00"
"13.300","0.24","-0.00"
"13.320","0.24","-0.00"
"13.340","0.24","-0.00"
"13.360","0.24","-0.00"
"13.380","0.24","-0.00"
"13.400","0.24","-0.00"
"13.420","0.24","-0.00"
"13.440","0.24","-0.00"
"13.460","0.24","-0.00"
"13.480","0.24","-0.00"
"13.500","0.24","-0.00"
"13.520","0.24","-0.00"
"13.540","0.24","-0.00"
"13.560","0.24","-0.00"
"13.580","0.24","-0.00"
"13.600","0.24","-0.00"
"13.620","0.24","-0.00"
"13.640","0.24","-0.00"
"13.660","0.24","-0.00"
"13.680","0.24","-0.00"
"13.700","0.24","-0.00"
"13.720","0.24","-0.00"
"13.740","0.24","-0.00"
"13.760","0.24","-0.00"
"13.780","0.24","-0.00"
"13.800","0.24","-0.00"
"13.820","0.24","-0.00"
"13.840","0.24","-0.00"
"13.860","0.24","-0.00"
"13.880","0.24","-0.00"
"13.900","0.24","-0.00"
"13.920","0.24","-0.00"
"13.940","0.24","-0.00"
"13.960","0.24","-0.00"
"13.980","0.24","-0.00"
"14.000","0.24","-0.00"
"14.020","0.24","-0.00"
"14.040","0.24","-0.00"
"14.060","0.24","-0.00"
"14.080","0.24","-0.00"
"14.100","0.24","-0.00"
"14.120","0.24","-0.00"
"14.140","0.24","-0.00"
"14.160","0.24","-0.00"
"14.180","0.24","-0.00"
"14.200","0.24","-0.00"
"14.220","0.24","-0.00"
"14.240","0.24","-0.00"
"14.260","0.24","-0.00"
"14.280","0.24","-0.00"
"14.300","0.24","-0.00"
"14.320","0.24","-0.00"
"14.340","0.24","-0.00"
"14.360","0.24","-0.00"
"14.380","0.24","-0.00"
"14.400","0.24","-0.00"
"14.420","0.24","-0.00"
"14.440","0.24","-0.00"
"14.460","0.24","-0.00"
"14.480","0.24","-0.00"
"14.500","0.24","-0.00"
"14.520","0.24","-0.00"
"14.540","0.24","-0.00"
"14.560","0.24","-0.00"
"14.580","0.24","-0.00"
"14.600","0.24","-0.00"
"14.620","0.24","-0.00"
"14.640","0.24","-0.00"
"14.660","0.24","-0.00"
"14.680","0.24","-0.00"
"14.700","0.24","-0.00"
"14.720","0.24","-0.00"
"14.740","0.24","-0.00"
"14.760","0.24","-0.00"
"14.780","0.24","-0.00"
"14.800","0.24","-0.00"
"14.820","0.24","-0.00"
"14.840","0.24","-0.00"
"14.860","0.24","-0.00"
"14.880","0.24","-0.00"
"14.900","0.24","-0.00"
"14.920","0.24","-0.00"
"14.940","0.24","-0.00"
"14.960","0.24","-0.00"
"14.980","0.24","-0.00"
"15.000","0.24","-0.00"
"15.020","0.24","-0.00"
"15.040","0.24","-0.00"
"15.060","0.24","-0.00"
"15.080","0.24","-0.00"
"15.100","0.24","-0.00"
"15.120","0.24","-0.00"
"15.140","0.24","-0.00"
"15.160","0.24","-0.00"
"15.180","0.24","-0.00"
"15.200","0.24","-0.00"
"15.220","0.24","-0.00"
"15.240","0.24","-0.00"
"15.260","0.24","-0.00"
"15.280","0.24","-0.00"
"15.300","0.24","-0.00"
"15.320","0.24","-0.00"
"15.340","0.24","-0.00"
"15.360","0.24","-0.00"
"15.380","0.24","-0.00"
"15.400","0.24","-0.00"
"15.420","0.24","-0.00"
"15.440","0.24","-0.00"
"15.460","0.24","-0.00"
"15.480","0.24","-0.00"
"15.500","0.24","-0.00"
"15.520","0.24","-0.00"
"15.540","0.24","-0.00"
"15.560","0.24","-0.00"
"15.580","0.24","-0.00"
"15.600","0.24","-0.00"
"15.620","0.24","-0.00"
"15.640","0.24","-0.00"
"15.660","0.24","-0.00"
"15.680","0.24","-0.00"
"15.700","0.24","-0.00"
"15.720","0.24","-0.00"
"15.740","0.24","-0.00"
"15.760","0.24","-0.00"
"15.780","0.24","-0.00"
"15.800","0.24","-0.00"
"15.820","0.24","-0.00"
"15.840","0.24","-0.00"
"15.860","0.24","-0.00"
"15.880","0.24","-0.00"
"15.900","0.24","-0.00"
"15.920","0.24","-0.00"
"15.940","0.24","-0.00"
"15.960","0.24","-0.00"
"15.980","0.24","-0.00"
"16.000","0.24","-0.00"
"16.020","0.24","-0.00"
"16.040","0.24","-0.00"
"16.060","0.24","-0.00"
"16.080","0.24","-0.00"
"16.100","0.24","-0.00"
"16.120","0.24","-0.00"
"16.140","0.24","-0.00"
"16.160","0.24","-0.00"
"16.180","0.24","-0.00"
"16.200","0.24","-0.00"
"16.220","0.24","-0.00"
"16.240","0.24","-0.00"
"16.260","0.24","-0.00"
"16.280","0.24","-0.00"
"16.300","0.24","-0.00"
"16.320","0.24","-0.00"
"16.340","0.24","-0.00"
"16.360","0.24","-0.00"
"16.380","0.24","-0.00"
"16.400","0.24","-0.00"
"16.420","0.24","-0.00"
"16.440","0.24","-0.00"
"16.460","0.24","-0.00"
"16.480","0.24","-0.00"
"16.500","0.24","-0.00"
"16.520","0.24","-0.00"
"16.540","0.24","-0.00"
"16.560","0.24","-0.00"
"16.580","0.24","-0.00"
"16.600","0.24","-0.00"
"16.620","0.24","-0.00"
"16.640","0.24","-0.00"
"16.660","0.24","-0.00"
"16.680","0.24","-0.00"
"16.700","0.24","-0.00"
"16.720","0.24","-0.00"
"16.740","0.24","-0.00"
"16.760","0.24","-0.00"
"16.780","0.24","-0.00"
"16.800","0.24","-0.00"
"16.820","0.24","-0.00"
"16.840","0.24","-0.00"
"16.860","0.24","-0.00"
"16.880","0.24","-0.00"
"16.900","0.24","-0.00"
"16.920","0.24","-0.00"
"16.940","0.24","-0.00"
"16.960","0.24","-0.00"
"16.980","0.24","-0.00"
"17.000","0.24","-0.00"
"17.020","0.24","-0.00"
"17.040","0.24","-0.00"
"17.060","0.24","-0.00"
"17.080","0.24","-0.00"
"17.100","0.24","-0.00"
"17.120","0.24","-0.00"
"17.140","0.24","-0.00"
"17.160","0.24","-0.00"
"17.180","0.24","-0.00"
"17.200","0.24","-0.00"
"17.220","0.24","-0.00"
"17.240","0.24","-0.00"
"17.260","0.24","-0.00"
"17.280","0.24","-0.00"
"17.300","0.24","-0.00"
"17.320","0.24","-0.00"
"17.340","0.24","-0.00"
"17.360","0.24","-0.00"
"17.380","0.24","-0.00"
"17.400","0.24","-0.00"
"17.420","0.24","-0.00"
"17.440","0.24","-0.00"
"17.460","0.24","-0.00"
"17.480","0.24","-0.00"
"17.500","0.24","-0.00"
"17.520","0.24","-0.00"
"17.540","0.24","-0.00"
"17.560","0.24","-0.00"
"17.580","0.24","-0.00"
"17.600","0.24","-0.00"
"17.620","0.24","-0.00"
"17.640","0.24","-0.00"
"17.660","0.24","-0.00"
"17.680","0.24","-0.00"
"17.700","0.24","-0.00"
"17.720","0.24","-0.00"
"17.740","0.24","-0.00"
"17.760","0.24","-0.00"
"17.780","0.24","-0.00"
"17.800","0.24","-0.00"
"17.820","0.24","-0.00"
"17.840","0.24","-0.00"
"17.860","0.24","-0.00"
"17.880","0.24","-0.00"
"17.900","0.24","-0.00"
"17.920","0.24","-0.00"
"17.940","0.24","-0.00"
"17.960","0.24","-0.00"
"17.980","0.24","-0.00"
"18.000","0.24","-0.00"
