Driver,Chris Thompson21
Vehicle,acuransxevo22gt3
Venue,fuji gp
Session,Test
Session Date,02/07/2025
Session Time,21:06:13
Sample Rate,360,Hz
Session Duration,2.3,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,AirPressure,Brake,Clutch,YawRate,LRshockDefl,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,CFSRrideHeight,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,LRrideHeight,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,dcTractionControl,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,RFtempCR,ManualBoost,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,dpLRTireColdPress,RRpressure,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,dcPowerSteering,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelPctTorqueSign,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcABS,dcBrakeBias,dcDashPage,dcPitSpeedLimiterToggle,dcHeadlightFlash,dcLowFuelAccept,dcStarter,dcThrottleShape,dcToggleWindshieldWipers,dcTractionControlToggle,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.995,22.9999,94071.2,100,0,-0.00230073,0.115448,0,82,100,0,100,0.161904,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.5894,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.0346,1,1,94.9963,0,0,0,1,3.0469e-05,0,0,12,1,0,0,71.4238,72.9783,164.204,268698112,1,0,0.143944,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8717,0,165.279,1,22.9999,0.18123,0.0123249,0.00618725,179.901,94.9949,1,91.479,68.5951,0.216253,-0.0471165,0.00280462,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.67529,95.6097,11,0,7,101.952,0,10,9.38629,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.223051,-0.0362222,0,102.463,0,-0.0174071,35.374313021062,-0.00662554,1,94.9952,1,1517.23888939646,0,138.930846112714,2,-0.0331219,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00383931,0,0.0102661,1,2,0,0,1,2,0,0,0,1,0.142028,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173862,0.022147,0.00439618,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.212456,0.111681,0.00364962,162.504,155.514,11.5377,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.00310468,0,-0.0381726,0,32767,32767,32767,0,0,4,91352,604800,604800,1,0,0,3,0.921799,4.56488,0.0163794,25.1868,0,40,0,-0.67529,-0.170084,-0.166409,0,0,0,0,0,1,82,-0.016176,0.00190925,0.0256688,1.01783,170.6,0,1.65946,0.000294533,0.894481,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.995,22.9999,94071.2,100,0,-0.00242126,0.115316,0,82,100,0,100,0.16179,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6066,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.0513,1,1,94.9963,0,0,0,1,4.57035e-05,0,0,12,1,0,0,71.4238,72.9733,164.204,268698112,1,0,0.143975,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8717,0,165.279,1,22.9999,0.181203,0.0108901,0.00537722,179.901,94.9949,1,91.479,68.5951,0.216463,-0.047133,0.00250058,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.669374,95.6097,11,0,7,101.952,0,10,9.38907,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.221101,-0.0366742,0,102.463,0,-0.0173996,35.374313021062,-0.00683175,1,94.9952,1,1517.24166717424,0,138.930846112714,2,-0.0313897,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.0038665,0,0.00968158,1,2,0,0,1,2,0,0,0,1,0.142084,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173806,0.0197378,0.00383986,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.212634,0.111579,0.0027987,162.504,155.514,11.5375,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.00262235,0,-0.0381323,0,32767,32767,32767,0,0,4,91352,604800,604800,1,0,0,3,0.921799,4.56488,0.018888,25.1868,0,40,0,-0.669374,-0.168594,-0.174217,0,0,0,0,0,1,82,-0.0185829,0.00284308,0.0271619,1.01691,170.6,0,1.65945,0.000287032,0.894488,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.995,22.9999,94071.2,100,0,-0.00254178,0.115184,0,82,100,0,100,0.161675,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6238,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.0679,1,1,94.9963,0,0,0,1,6.0938e-05,0,0,12,1,0,0,71.4238,72.9684,164.204,268698112,1,0,0.144005,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8717,0,165.279,1,22.9999,0.181176,0.0094554,0.00456719,179.901,94.9949,1,91.479,68.5951,0.216673,-0.0471495,0.00219654,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.663459,95.6097,11,0,7,101.952,0,10,9.39184,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.219152,-0.0371263,0,102.463,0,-0.0173922,35.374313021062,-0.00703797,1,94.9952,1,1517.24444495202,0,138.930846112714,2,-0.0296574,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00389369,0,0.00909701,1,2,0,0,1,2,0,0,0,1,0.142141,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173751,0.0173286,0.00328353,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.212813,0.111477,0.00194777,162.504,155.514,11.5372,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.00214001,0,-0.0380921,0,32767,32767,32767,0,0,4,91352,604800,604800,1,0,0,3,0.921799,4.56488,0.0213966,25.1868,0,40,0,-0.663459,-0.167104,-0.173529,0,0,0,0,0,1,82,-0.0209898,0.0037769,0.028655,1.01599,170.6,0,1.65944,0.000279531,0.894495,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.995,22.9999,94071.2,100,0,-0.00266231,0.115051,0,82,100,0,100,0.16156,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.641,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.0846,1,1,94.9963,0,0,0,1,7.61725e-05,0,0,12,1,0,0,71.4238,72.9634,164.204,268698112,1,0,0.144036,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8717,0,165.279,1,22.9999,0.181149,0.00802067,0.00375715,179.901,94.9949,1,91.479,68.5951,0.216884,-0.047166,0.0018925,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.657543,95.6097,11,0,7,101.952,0,10,9.39462,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.217203,-0.0375784,0,102.463,0,-0.0173847,35.374313021062,-0.00724419,1,94.9952,1,1517.2472227298,0,138.930846112714,2,-0.0279252,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00392088,0,0.00851245,1,2,0,0,1,2,0,0,0,1,0.142197,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173695,0.0149194,0.00272721,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.212991,0.111375,0.00109685,162.504,155.514,11.537,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.00165768,0,-0.0380518,0,32767,32767,32767,0,0,4,91352,604800,604800,1,0,0,3,0.921799,4.56488,0.0239052,25.1868,0,40,0,-0.657543,-0.165614,-0.173064,0,0,0,0,0,1,82,-0.0233967,0.00471072,0.0301481,1.01507,170.6,0,1.65943,0.000272029,0.894503,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00278284,0.114919,0,82,100,0,100,0.161445,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6582,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,9.1407e-05,0,0,12,1,0,0,71.4238,72.9585,164.204,268698112,1,0,0.144067,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8717,0,165.279,1,22.9999,0.181122,0.00658593,0.00294712,179.901,94.9949,1,91.479,68.5951,0.217094,-0.0471825,0.00158846,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.651627,95.6097,11,0,7,101.952,0,10,9.3974,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.215253,-0.0380304,0,102.463,0,-0.0173772,35.374313021062,-0.00745041,1,94.9952,1,1517.25000050758,0,138.930846112714,2,-0.0261929,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00394808,0,0.00792788,1,2,0,0,1,2,0,0,0,1,0.142253,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173639,0.0125102,0.00217089,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.21317,0.111273,0.000245927,162.504,155.514,11.5367,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.00117535,0,-0.0380115,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.0264138,25.1868,0,40,0,-0.651627,-0.164124,-0.167555,0,0,0,0,0,1,82,-0.0258036,0.00564455,0.0316412,1.01414,170.6,0,1.65942,0.000264528,0.894511,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00270603,0.114796,0,82,100,0,100,0.161433,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6549,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,8.88991e-05,0,0,12,1,0,0,71.4238,72.9605,164.204,268698112,1,0,0.144072,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8827,0,165.279,1,22.9999,0.181148,0.00492515,0.0029005,179.901,94.995,1,91.479,68.5951,0.217255,-0.0459936,0.002684,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.633384,95.6097,11,0,7,101.952,0,10,9.40018,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.209267,-0.0382217,0,102.463,0,-0.0173789,35.374313021062,-0.00779589,1,94.9952,1,1517.25277828535,0,138.930846112714,2,-0.0241284,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00396351,0,0.00712886,1,2,0,0,1,2,0,0,0,1,0.142262,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173672,0.0094054,0.00262694,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.213337,0.111165,0.00144819,162.504,155.514,11.5365,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,0.000584582,0,-0.0380922,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.0278984,25.1868,0,40,0,-0.633384,-0.159529,-0.172317,0,0,0,0,0,1,82,-0.0271309,0.00643072,0.0325814,1.01307,170.6,0,1.65942,0.000256934,0.894518,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00262922,0.114673,0,82,100,0,100,0.161421,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6516,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,8.63913e-05,0,0,12,1,0,0,71.4238,72.9625,164.204,268698112,1,0,0.144076,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.8937,0,165.279,1,22.9999,0.181174,0.00326436,0.00285387,179.901,94.995,1,91.479,68.5951,0.217416,-0.0448047,0.00377955,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.615141,95.6097,11,0,7,101.952,0,10,9.40296,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35213,-0.203281,-0.0384129,0,102.463,0,-0.0173806,35.374313021062,-0.00814137,1,94.9952,1,1517.25555606313,0,138.930846112714,2,-0.0220639,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00397894,0,0.00632983,1,2,0,0,1,2,0,0,0,1,0.142272,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173705,0.0063006,0.00308299,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.213505,0.111057,0.00265046,162.504,155.514,11.5362,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,-6.182e-06,0,-0.0381729,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.029383,25.1868,0,40,0,-0.615141,-0.154934,-0.172442,0,0,0,0,0,1,82,-0.0284582,0.00721688,0.0335215,1.01199,170.6,0,1.65941,0.00024934,0.894526,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00255241,0.11455,0,82,100,0,100,0.161409,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6482,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,8.38835e-05,0,0,12,1,0,0,71.4238,72.9646,164.204,268698112,1,0,0.144081,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.9047,0,165.279,1,22.9999,0.1812,0.00160357,0.00280725,179.901,94.995,1,91.479,68.5951,0.217577,-0.0436159,0.0048751,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.596897,95.6097,11,0,7,101.952,0,10,9.40573,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35212,-0.197295,-0.0386042,0,102.463,0,-0.0173822,35.374313021062,-0.00848684,1,94.9952,1,1517.25833384091,0,138.930846112714,2,-0.0199993,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00399437,0,0.00553081,1,2,0,0,1,2,0,0,0,1,0.142282,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173738,0.0031958,0.00353905,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.213672,0.110949,0.00385273,162.504,155.514,11.536,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9666,-0.000596946,0,-0.0382536,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.0308676,25.1868,0,40,0,-0.596897,-0.150339,-0.165962,0,0,0,0,0,1,82,-0.0297855,0.00800305,0.0344617,1.01091,170.6,0,1.6594,0.000241746,0.894533,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.0024756,0.114427,0,82,100,0,100,0.161397,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6449,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,8.13757e-05,0,0,12,1,0,0,71.4238,72.9666,164.204,268698112,1,0,0.144086,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.9157,0,165.279,1,22.9999,0.181226,-5.72167e-05,0.00276062,179.901,94.995,1,91.479,68.5951,0.217739,-0.042427,0.00597065,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.578654,95.6097,11,0,7,101.952,0,10,9.40851,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35212,-0.191309,-0.0387954,0,102.463,0,-0.0173839,35.374313021062,-0.00883232,1,94.9952,1,1517.26111161869,0,138.930846112714,2,-0.0179348,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.0040098,0,0.00473179,1,2,0,0,1,2,0,0,0,1,0.142291,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173772,9.09974e-05,0.0039951,175.668,163.927,94.9962,94.9962,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.21384,0.110841,0.00505499,162.504,155.514,11.5357,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9665,-0.00118771,0,-0.0383342,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.0323522,25.1868,0,40,0,-0.578654,-0.145745,-0.165541,0,0,0,0,0,1,82,-0.0311128,0.00878922,0.0354018,1.00983,170.6,0,1.65939,0.000234152,0.894541,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00239879,0.114304,0,82,100,0,100,0.161385,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6416,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,7.88679e-05,0,0,12,1,0,0,71.4238,72.9687,164.204,268698112,1,0,0.144091,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.9267,0,165.279,1,22.9999,0.181253,-0.001718,0.002714,179.901,94.995,1,91.479,68.5951,0.2179,-0.0412382,0.0070662,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.560411,95.6097,11,0,7,101.952,0,10,9.41129,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35212,-0.185323,-0.0389867,0,102.463,0,-0.0173855,35.374313021062,-0.0091778,1,94.9952,1,1517.26388939646,0,138.930846112714,2,-0.0158703,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00402523,0,0.00393277,1,2,0,0,1,2,0,0,0,1,0.142301,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173805,-0.0030138,0.00445115,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.214007,0.110733,0.00625726,162.504,155.514,11.5355,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9665,-0.00177847,0,-0.0384149,0,32767,32767,32767,0,0,4,91353,604800,604800,1,0,0,3,0.921798,4.56488,0.0338368,25.1868,0,40,0,-0.560411,-0.14115,-0.164124,0,0,0,0,0,1,82,-0.0324401,0.00957539,0.036342,1.00876,170.6,0,1.65938,0.000226559,0.894548,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6067,3.98862e-05,0,95.0122,1915.18,182135,94.9951,22.9999,94071.2,100,0,-0.00232198,0.114182,0,82,100,0,100,0.161373,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,62.6382,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1013,1,1,94.9963,0,0,0,1,7.63601e-05,0,0,12,1,0,0,71.4238,72.9707,164.204,268698112,1,0,0.144095,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,78.9377,0,165.279,1,22.9999,0.181279,-0.00337879,0.00266737,179.901,94.995,1,91.479,68.5951,0.218061,-0.0400493,0.00816175,156.201,171.766,1,94.994,0,94.9956,96.703,95.5781,0.542167,95.6097,11,0,7,101.952,0,10,9.41407,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35212,-0.179336,-0.0391779,0,102.463,0,-0.0173872,35.374313021062,-0.00952328,1,94.9952,1,1517.26666717424,0,138.930846112714,2,-0.0138058,1,145.374,0,0,158.579,0,2.11338,0,170.6,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00404066,0,0.00313374,1,2,0,0,1,2,0,0,0,1,0.142311,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.173838,-0.0061186,0.0049072,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,300,1,68.5951,158.579,22.9999,0.214174,0.110625,0.00745953,162.504,155.514,11.5352,143.113,94.9951,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9665,-0.00236924,0,-0.0384956,0,32767,32767,32767,0,0,4,91354,604800,604800,1,0,0,3,0.921797,4.56488,0.0353214,25.1868,0,40,0,-0.542167,-0.136555,-0.132792,0,0,0,0,0,1,82,-0.0337674,0.0103616,0.0372822,1.00768,170.6,0,1.65938,0.000218965,0.894556,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
